,npoly,thetapi,thetaw
2,79,24.181159420289852,21.155284681298912
3,60,15.829710144927544,16.06730482123968
4,70,20.6340579710145,18.745188958112962
5,63,20.293478260869563,16.870670062301663
6,67,16.55797101449276,17.941823717050976
7,69,19.097826086956523,18.47740054442563
8,72,19.92753623188407,19.280765785487617
9,61,17.478260869565222,16.335093234927008
10,62,14.31884057971015,16.602881648614336
11,75,21.992753623188403,20.0841310265496
12,69,21.340579710144933,18.47740054442563
13,85,21.268115942028984,22.76201516342288
14,64,17.07971014492754,17.138458475988994
15,76,19.753623188405804,20.35191944023693
16,81,23.329710144927542,21.690861508673567
17,68,17.242753623188417,18.209612130738304
18,64,15.67028985507247,17.138458475988994
19,74,22.068840579710148,19.81634261286227
20,70,19.105072463768114,18.745188958112962
21,93,22.78623188405796,24.904322472921503
22,68,17.398550724637683,18.209612130738304
23,60,17.351449275362324,16.06730482123968
0,77,19.829710144927553,20.619707853924258
1,81,21.971014492753614,21.690861508673567
2,71,18.155797101449274,19.01297737180029
3,65,19.17753623188407,17.40624688967632
4,69,17.380434782608706,18.47740054442563
5,67,17.21739130434783,17.941823717050976
6,67,15.485507246376821,17.941823717050976
7,70,17.739130434782616,18.745188958112962
8,56,12.525362318840582,14.99615116649037
9,73,20.67753623188406,19.548554199174944
10,70,19.605072463768124,18.745188958112962
11,72,18.231884057971016,19.280765785487617
12,72,18.518115942028995,19.280765785487617
13,73,22.282608695652186,19.548554199174944
14,77,19.90579710144929,20.619707853924258
15,90,22.36594202898551,24.10095723185952
16,42,10.865942028985504,11.247113374867777
17,84,20.373188405797105,22.494226749735553
18,72,19.3768115942029,19.280765785487617
19,74,19.351449275362327,19.81634261286227
20,81,23.42391304347826,21.690861508673567
21,67,18.358695652173918,17.941823717050976
22,79,18.702898550724647,21.155284681298912
23,84,24.913043478260875,22.494226749735553
0,72,19.072463768115945,19.280765785487617
1,64,16.231884057971016,17.138458475988994
2,69,17.71014492753624,18.47740054442563
3,80,21.46739130434784,21.42307309498624
4,63,18.413043478260875,16.870670062301663
5,71,16.525362318840585,19.01297737180029
6,70,17.021739130434785,18.745188958112962
7,85,22.855072463768124,22.76201516342288
8,82,23.8804347826087,21.958649922360898
9,60,15.159420289855076,16.06730482123968
10,80,23.630434782608702,21.42307309498624
11,59,17.3731884057971,15.799516407552353
12,61,16.590579710144933,16.335093234927008
13,69,20.764492753623184,18.47740054442563
14,84,20.33695652173913,22.494226749735553
15,78,19.623188405797112,20.887496267611585
16,70,20.115942028985504,18.745188958112962
17,69,18.19565217391305,18.47740054442563
18,68,18.442028985507253,18.209612130738304
19,64,15.855072463768115,17.138458475988994
20,81,23.02173913043478,21.690861508673567
21,70,16.66304347826087,18.745188958112962
22,72,19.239130434782613,19.280765785487617
23,70,19.909420289855074,18.745188958112962
0,47,13.076086956521744,12.586055443304417
1,85,21.8731884057971,22.76201516342288
2,72,19.37318840579711,19.280765785487617
3,79,23.489130434782624,21.155284681298912
4,70,18.10869565217392,18.745188958112962
5,78,21.58695652173913,20.887496267611585
6,70,17.518115942028988,18.745188958112962
7,70,19.97101449275364,18.745188958112962
8,80,22.68478260869565,21.42307309498624
9,71,17.10507246376812,19.01297737180029
10,65,17.931159420289855,17.40624688967632
11,78,22.188405797101446,20.887496267611585
12,75,18.543478260869566,20.0841310265496
13,77,22.340579710144937,20.619707853924258
14,57,16.601449275362324,15.263939580177697
15,63,16.275362318840585,16.870670062301663
16,83,20.52536231884059,22.226438336048226
17,82,21.7355072463768,21.958649922360898
18,65,16.927536231884066,17.40624688967632
19,81,24.420289855072472,21.690861508673567
20,72,16.565217391304355,19.280765785487617
21,96,26.510869565217405,25.70768771398349
22,61,14.70652173913044,16.335093234927008
23,77,18.786231884057976,20.619707853924258
0,67,18.49637681159421,17.941823717050976
1,66,18.054347826086953,17.67403530336365
2,63,16.297101449275367,16.870670062301663
3,69,17.782608695652172,18.47740054442563
4,90,26.362318840579704,24.10095723185952
5,70,20.873188405797105,18.745188958112962
6,80,20.355072463768114,21.42307309498624
7,72,18.807971014492757,19.280765785487617
8,84,22.485507246376823,22.494226749735553
9,70,19.760869565217398,18.745188958112962
10,98,26.52536231884059,26.243264541358144
11,88,23.23188405797103,23.565380404484866
12,75,21.778985507246368,20.0841310265496
13,92,24.0,24.636534059234176
14,67,19.068840579710137,17.941823717050976
15,82,21.260869565217405,21.958649922360898
16,84,21.33695652173913,22.494226749735553
17,71,18.351449275362327,19.01297737180029
18,76,23.235507246376823,20.35191944023693
19,86,23.130434782608695,23.029803577110208
20,65,16.431159420289863,17.40624688967632
21,73,20.177536231884055,19.548554199174944
22,78,19.402173913043487,20.887496267611585
23,79,22.760869565217394,21.155284681298912
0,53,13.833333333333337,14.192785925428385
1,80,19.81521739130436,21.42307309498624
2,77,19.576086956521745,20.619707853924258
3,75,19.706521739130437,20.0841310265496
4,80,25.583333333333325,21.42307309498624
5,65,17.77898550724638,17.40624688967632
6,67,18.08333333333334,17.941823717050976
7,77,20.351449275362334,20.619707853924258
8,71,19.797101449275367,19.01297737180029
9,91,25.655797101449267,24.36874564554685
10,54,15.797101449275369,14.460574339115713
11,79,21.30797101449276,21.155284681298912
12,76,19.79347826086957,20.35191944023693
13,62,17.884057971014503,16.602881648614336
14,72,18.2536231884058,19.280765785487617
15,70,18.115942028985515,18.745188958112962
16,66,15.239130434782616,17.67403530336365
17,65,16.07246376811595,17.40624688967632
18,67,17.26449275362319,17.941823717050976
19,67,15.931159420289863,17.941823717050976
20,69,18.967391304347824,18.47740054442563
21,75,20.96014492753625,20.0841310265496
22,85,23.344202898550726,22.76201516342288
23,81,19.73550724637682,21.690861508673567
0,80,19.17753623188405,21.42307309498624
1,79,18.989130434782602,21.155284681298912
2,71,21.0108695652174,19.01297737180029
3,63,17.336956521739133,16.870670062301663
4,58,16.644927536231897,15.531727993865024
5,81,21.405797101449277,21.690861508673567
6,72,20.706521739130437,19.280765785487617
7,69,20.014492753623188,18.47740054442563
8,76,19.818840579710145,20.35191944023693
9,92,22.920289855072465,24.636534059234176
10,67,16.452898550724644,17.941823717050976
11,87,25.275362318840592,23.297591990797535
12,78,22.50724637681159,20.887496267611585
13,78,21.652173913043477,20.887496267611585
14,68,18.286231884057976,18.209612130738304
15,91,25.23550724637682,24.36874564554685
16,77,16.344202898550733,20.619707853924258
17,76,15.15579710144928,20.35191944023693
18,72,18.47463768115943,19.280765785487617
19,84,21.905797101449267,22.494226749735553
20,78,20.192028985507257,20.887496267611585
21,68,15.800724637681169,18.209612130738304
22,68,17.572463768115952,18.209612130738304
23,90,25.192028985507257,24.10095723185952
0,79,22.7572463768116,21.155284681298912
1,89,25.561594202898565,23.833168818172194
2,81,21.1304347826087,21.690861508673567
3,71,16.510869565217394,19.01297737180029
4,66,18.076086956521745,17.67403530336365
5,68,19.66666666666667,18.209612130738304
6,85,21.00724637681159,22.76201516342288
7,69,21.594202898550726,18.47740054442563
8,61,16.311594202898554,16.335093234927008
9,71,17.579710144927535,19.01297737180029
10,68,18.221014492753632,18.209612130738304
11,64,14.45289855072464,17.138458475988994
12,79,20.98550724637681,21.155284681298912
13,72,22.677536231884055,19.280765785487617
14,84,21.452898550724633,22.494226749735553
15,94,24.16304347826087,25.172110886608834
16,65,16.235507246376823,17.40624688967632
17,75,16.65942028985508,20.0841310265496
18,74,20.452898550724647,19.81634261286227
19,75,17.554347826086968,20.0841310265496
20,71,17.898550724637687,19.01297737180029
21,63,17.518115942028988,16.870670062301663
22,71,20.188405797101463,19.01297737180029
23,83,20.35144927536233,22.226438336048226
0,70,17.67028985507247,18.745188958112962
1,76,19.8840579710145,20.35191944023693
2,73,19.92028985507246,19.548554199174944
3,68,18.974637681159418,18.209612130738304
4,71,17.56884057971015,19.01297737180029
5,60,15.884057971014498,16.06730482123968
6,54,14.420289855072465,14.460574339115713
7,66,19.405797101449277,17.67403530336365
8,66,16.630434782608702,17.67403530336365
9,80,21.431159420289852,21.42307309498624
10,71,20.637681159420282,19.01297737180029
11,76,19.90579710144928,20.35191944023693
12,89,25.547101449275363,23.833168818172194
13,81,20.94202898550724,21.690861508673567
14,70,19.706521739130444,18.745188958112962
15,68,17.043478260869573,18.209612130738304
16,79,20.69202898550726,21.155284681298912
17,75,20.858695652173918,20.0841310265496
18,75,19.800724637681164,20.0841310265496
19,82,21.141304347826082,21.958649922360898
20,57,15.079710144927542,15.263939580177697
21,83,21.18840579710146,22.226438336048226
22,74,19.155797101449277,19.81634261286227
23,76,20.336956521739125,20.35191944023693
0,67,16.18478260869566,17.941823717050976
1,79,20.96376811594202,21.155284681298912
2,72,19.01811594202898,19.280765785487617
3,59,15.333333333333334,15.799516407552353
4,81,23.30072463768116,21.690861508673567
5,47,11.608695652173918,12.586055443304417
6,73,16.49275362318841,19.548554199174944
7,76,21.83333333333335,20.35191944023693
8,65,16.72463768115942,17.40624688967632
9,70,17.336956521739136,18.745188958112962
10,88,22.576086956521745,23.565380404484866
11,71,20.652173913043477,19.01297737180029
12,74,24.07971014492753,19.81634261286227
13,79,20.51449275362319,21.155284681298912
14,74,17.184782608695652,19.81634261286227
15,73,19.905797101449288,19.548554199174944
16,71,17.568840579710148,19.01297737180029
17,76,20.768115942028995,20.35191944023693
18,67,18.42028985507247,17.941823717050976
19,74,18.246376811594214,19.81634261286227
20,71,19.731884057971016,19.01297737180029
21,82,20.594202898550726,21.958649922360898
22,59,15.663043478260871,15.799516407552353
23,89,21.217391304347835,23.833168818172194
0,76,20.836956521739125,20.35191944023693
1,77,18.55797101449275,20.619707853924258
2,69,16.137681159420293,18.47740054442563
3,73,21.079710144927535,19.548554199174944
4,69,20.496376811594203,18.47740054442563
5,74,19.934782608695652,19.81634261286227
6,81,23.17753623188405,21.690861508673567
7,92,24.15217391304348,24.636534059234176
8,77,19.894927536231883,20.619707853924258
9,64,16.155797101449288,17.138458475988994
10,58,15.253623188405799,15.531727993865024
11,73,18.07608695652174,19.548554199174944
12,84,23.047101449275367,22.494226749735553
13,62,16.068840579710155,16.602881648614336
14,65,19.692028985507253,17.40624688967632
15,73,20.23550724637682,19.548554199174944
16,62,16.177536231884062,16.602881648614336
17,85,22.721014492753618,22.76201516342288
18,63,14.347826086956529,16.870670062301663
19,65,17.98913043478262,17.40624688967632
20,60,16.456521739130444,16.06730482123968
21,76,17.793478260869566,20.35191944023693
22,83,26.833333333333325,22.226438336048226
23,84,23.717391304347835,22.494226749735553
0,59,16.949275362318843,15.799516407552353
1,72,21.518115942028977,19.280765785487617
2,62,16.869565217391308,16.602881648614336
3,86,24.00362318840581,23.029803577110208
4,83,23.373188405797098,22.226438336048226
5,64,17.663043478260875,17.138458475988994
6,87,25.670289855072472,23.297591990797535
7,66,17.547101449275363,17.67403530336365
8,73,18.652173913043484,19.548554199174944
9,78,21.054347826086953,20.887496267611585
10,88,25.68478260869565,23.565380404484866
11,70,20.32608695652175,18.745188958112962
12,82,21.326086956521745,21.958649922360898
13,82,20.471014492753625,21.958649922360898
14,71,17.065217391304355,19.01297737180029
15,73,21.543478260869563,19.548554199174944
16,89,24.699275362318847,23.833168818172194
17,65,19.246376811594203,17.40624688967632
18,73,19.605072463768117,19.548554199174944
19,64,19.83695652173914,17.138458475988994
20,60,15.539855072463771,16.06730482123968
21,64,16.391304347826093,17.138458475988994
22,67,17.876811594202906,17.941823717050976
23,72,19.326086956521742,19.280765785487617
0,68,15.333333333333341,18.209612130738304
1,83,23.768115942029002,22.226438336048226
2,74,20.8731884057971,19.81634261286227
3,83,24.05072463768115,22.226438336048226
4,76,20.28260869565218,20.35191944023693
5,81,21.8768115942029,21.690861508673567
6,79,19.909420289855078,21.155284681298912
7,73,16.706521739130444,19.548554199174944
8,75,21.03623188405797,20.0841310265496
9,69,15.14130434782609,18.47740054442563
10,68,19.36231884057972,18.209612130738304
11,59,15.19927536231884,15.799516407552353
12,63,16.452898550724644,16.870670062301663
13,65,15.873188405797102,17.40624688967632
14,61,18.144927536231894,16.335093234927008
15,66,20.018115942029,17.67403530336365
16,79,23.072463768115945,21.155284681298912
17,76,21.677536231884055,20.35191944023693
18,96,25.630434782608695,25.70768771398349
19,84,20.891304347826086,22.494226749735553
20,62,19.188405797101453,16.602881648614336
21,62,15.431159420289855,16.602881648614336
22,90,25.177536231884062,24.10095723185952
23,56,16.26449275362319,14.99615116649037
0,67,16.53985507246377,17.941823717050976
1,78,19.442028985507264,20.887496267611585
2,62,17.21376811594203,16.602881648614336
3,65,19.12681159420291,17.40624688967632
4,67,20.134057971014506,17.941823717050976
5,73,18.663043478260875,19.548554199174944
6,89,26.46739130434783,23.833168818172194
7,77,21.130434782608702,20.619707853924258
8,67,17.942028985507253,17.941823717050976
9,81,21.85507246376811,21.690861508673567
10,71,19.257246376811604,19.01297737180029
11,50,14.079710144927539,13.389420684366401
12,74,19.782608695652176,19.81634261286227
13,68,15.40942028985508,18.209612130738304
14,87,26.39130434782609,23.297591990797535
15,75,16.855072463768124,20.0841310265496
16,79,20.612318840579718,21.155284681298912
17,74,24.775362318840582,19.81634261286227
18,68,18.43115942028986,18.209612130738304
19,72,17.485507246376823,19.280765785487617
20,72,19.971014492753625,19.280765785487617
21,76,20.311594202898558,20.35191944023693
22,92,27.952898550724644,24.636534059234176
23,65,15.692028985507253,17.40624688967632
0,89,24.210144927536234,23.833168818172194
1,69,17.507246376811594,18.47740054442563
2,86,19.41304347826089,23.029803577110208
3,73,17.438405797101456,19.548554199174944
4,81,18.452898550724637,21.690861508673567
5,66,15.88768115942029,17.67403530336365
6,78,19.032608695652183,20.887496267611585
7,74,20.003623188405804,19.81634261286227
8,59,14.83333333333334,15.799516407552353
9,62,14.456521739130435,16.602881648614336
10,72,18.38043478260869,19.280765785487617
11,69,18.923913043478265,18.47740054442563
12,75,22.126811594202913,20.0841310265496
13,75,16.094202898550726,20.0841310265496
14,67,19.818840579710145,17.941823717050976
15,67,17.692028985507246,17.941823717050976
16,67,16.05434782608696,17.941823717050976
17,72,18.76811594202898,19.280765785487617
18,72,19.21739130434783,19.280765785487617
19,81,22.384057971014496,21.690861508673567
20,70,20.721014492753625,18.745188958112962
21,79,20.72463768115943,21.155284681298912
22,74,19.043478260869566,19.81634261286227
23,63,16.93478260869566,16.870670062301663
0,65,18.666666666666675,17.40624688967632
1,80,21.065217391304362,21.42307309498624
2,66,18.0108695652174,17.67403530336365
3,93,26.735507246376816,24.904322472921503
4,74,18.8768115942029,19.81634261286227
5,58,14.768115942028993,15.531727993865024
6,81,21.8623188405797,21.690861508673567
7,83,23.061594202898554,22.226438336048226
8,73,21.09420289855073,19.548554199174944
9,78,20.442028985507243,20.887496267611585
10,59,15.34057971014493,15.799516407552353
11,66,18.15942028985508,17.67403530336365
12,86,25.115942028985515,23.029803577110208
13,63,15.387681159420296,16.870670062301663
14,69,20.416666666666664,18.47740054442563
15,78,19.77173913043478,20.887496267611585
16,78,19.81521739130436,20.887496267611585
17,74,20.12681159420291,19.81634261286227
18,76,20.275362318840592,20.35191944023693
19,74,20.760869565217398,19.81634261286227
20,80,18.923913043478258,21.42307309498624
21,70,16.956521739130434,18.745188958112962
22,81,21.31884057971015,21.690861508673567
23,79,20.29710144927536,21.155284681298912
0,86,23.003623188405804,23.029803577110208
1,76,21.2644927536232,20.35191944023693
2,76,21.481884057971026,20.35191944023693
3,58,15.21376811594203,15.531727993865024
4,65,16.159420289855074,17.40624688967632
5,76,16.815217391304355,20.35191944023693
6,74,19.608695652173918,19.81634261286227
7,73,17.989130434782613,19.548554199174944
8,74,23.507246376811594,19.81634261286227
9,78,23.59782608695651,20.887496267611585
10,71,21.438405797101463,19.01297737180029
11,65,19.27898550724638,17.40624688967632
12,70,19.22463768115942,18.745188958112962
13,51,11.659420289855069,13.657209098053729
14,70,20.19927536231885,18.745188958112962
15,61,15.648550724637685,16.335093234927008
16,74,21.2536231884058,19.81634261286227
17,74,20.710144927536227,19.81634261286227
18,78,22.89855072463768,20.887496267611585
19,58,16.23550724637682,15.531727993865024
20,81,23.641304347826093,21.690861508673567
21,68,18.92391304347827,18.209612130738304
22,71,19.695652173913047,19.01297737180029
23,90,24.927536231884062,24.10095723185952
0,69,19.82246376811595,18.47740054442563
1,61,15.239130434782615,16.335093234927008
2,75,20.242753623188413,20.0841310265496
3,71,20.02173913043478,19.01297737180029
4,77,19.496376811594196,20.619707853924258
5,73,17.496376811594203,19.548554199174944
6,60,16.5144927536232,16.06730482123968
7,62,19.605072463768117,16.602881648614336
8,86,22.1231884057971,23.029803577110208
9,76,21.757246376811597,20.35191944023693
10,83,23.971014492753632,22.226438336048226
11,54,14.855072463768124,14.460574339115713
12,63,16.217391304347828,16.870670062301663
13,72,20.057971014492757,19.280765785487617
14,85,24.402173913043487,22.76201516342288
15,78,20.387681159420307,20.887496267611585
16,98,26.17028985507246,26.243264541358144
17,74,17.333333333333336,19.81634261286227
18,78,19.742753623188413,20.887496267611585
19,67,17.228260869565222,17.941823717050976
20,75,22.69565217391304,20.0841310265496
21,85,22.365942028985508,22.76201516342288
22,94,25.22101449275363,25.172110886608834
23,99,25.47463768115941,26.51105295504547
0,70,18.449275362318847,18.745188958112962
1,76,21.278985507246368,20.35191944023693
2,62,16.326086956521742,16.602881648614336
3,84,22.434782608695652,22.494226749735553
4,71,18.96376811594203,19.01297737180029
5,74,20.496376811594207,19.81634261286227
6,70,18.677536231884066,18.745188958112962
7,76,17.231884057971016,20.35191944023693
8,64,15.844202898550723,17.138458475988994
9,67,18.04347826086957,17.941823717050976
10,87,20.64130434782609,23.297591990797535
11,77,19.351449275362334,20.619707853924258
12,78,22.10507246376813,20.887496267611585
13,88,26.65942028985508,23.565380404484866
14,79,24.032608695652172,21.155284681298912
15,81,19.489130434782606,21.690861508673567
16,76,21.318840579710148,20.35191944023693
17,72,20.749999999999996,19.280765785487617
18,66,16.873188405797098,17.67403530336365
19,73,18.398550724637694,19.548554199174944
20,87,21.699275362318833,23.297591990797535
21,81,21.239130434782613,21.690861508673567
22,69,19.72463768115942,18.47740054442563
23,75,20.369565217391308,20.0841310265496
